Sp,Latitude,Longitude,Month,Year,YearRescale,Sex,Wing_Length,FocalMonthLateLarval
Melanargia galathea,51.099254,-2.938838,7,1934,1.34,male,26.557,May
Maniola jurtina,51.099254,-2.938838,7,1934,1.34,male,23.151,April
Maniola jurtina,51.099254,-2.938838,7,1934,1.34,female,24.619,April
Maniola jurtina,51.099254,-2.938838,7,1934,1.34,female,26.313,April
Argynnis paphia,52.338685,0.13237,7,1934,1.34,female,34.222,June
Argynnis paphia,52.338685,0.13237,8,1934,1.34,female,31.698,June
Speyeria aglaja,57.247803,-4.314882,7,1935,1.35,undetermined,26.919,May
Speyeria aglaja,57.247803,-4.314882,7,1935,1.35,undetermined,26.191,May
Pyronia tithonus,51.099254,-2.938838,6,1935,1.35,female,6.007,June
Maniola jurtina,51.808155,-1.287024,7,1935,1.35,male,22.345,April
Speyeria aglaja,57.247803,-4.314882,8,1936,1.36,undetermined,28.314,May
Speyeria aglaja,57.247803,-4.314882,8,1936,1.36,undetermined,30.466,May
Speyeria aglaja,57.247803,-4.314882,8,1936,1.36,undetermined,28.346,May
Pyronia tithonus,50.406361,-4.827447,8,1936,1.36,female,20.128,June
Pyronia tithonus,50.406361,-4.827447,8,1936,1.36,male,17.343,June
Maniola jurtina,51.808155,-1.287024,7,1936,1.36,female,24.229,April
Maniola jurtina,51.808155,-1.287024,7,1936,1.36,female,24.683,April
Argynnis paphia,51.067775,-1.28873,6,1936,1.36,female,33.373,June
Argynnis paphia,51.067775,-1.28873,6,1936,1.36,female,32.65,June
Speyeria aglaja,57.247803,-4.314882,8,1937,1.37,undetermined,26.701,May
Speyeria aglaja,57.247803,-4.314882,8,1937,1.37,undetermined,27.168,May
Melanargia galathea,52.333008,-1.58599,7,1937,1.37,male,24.176,May
Limenitis camilla,51.219673,0.73193,7,1937,1.37,undetermined,29.582,May
Aglais io,50.761012,-3.810213,8,1938,1.38,undetermined,28.821,June
Argynnis paphia,50.761012,-3.810213,8,1938,1.38,male,30.553,June
Speyeria aglaja,57.247803,-4.314882,8,1939,1.39,undetermined,29.046,May
Speyeria aglaja,57.247803,-4.314882,8,1939,1.39,undetermined,28.914,May
Speyeria aglaja,57.247803,-4.314882,7,1939,1.39,undetermined,28.029,May
Polygonia c-album,51.548796,-0.273039,7,1940,1.4,undetermined,24.626,June
Speyeria aglaja,56.308939,-5.164915,8,1940,1.4,undetermined,29.316,May
Melanargia galathea,51.880207,-1.946017,7,1940,1.4,female,26.729,May
Speyeria aglaja,57.247803,-4.314882,7,1941,1.41,undetermined,25.276,May
Maniola jurtina,50.406361,-4.827447,7,1942,1.42,female,18.867,April
Aglais urticae,55.199301,-3.472694,8,1943,1.43,undetermined,26.191,May
Speyeria aglaja,50.836456,-0.534602,5,1945,1.45,undetermined,26.998,May
Coenonympha tullia,54.649208,-3.225041,6,1945,1.45,undetermined,17.909,April
Coenonympha tullia,54.649208,-3.225041,6,1945,1.45,undetermined,18.797,April
Coenonympha tullia,54.649208,-3.225041,6,1945,1.45,undetermined,19.18,April
Melanargia galathea,51.067775,-1.28873,7,1945,1.45,female,26.861,May
Maniola jurtina,54.763053,-1.538116,8,1945,1.45,female,24.728,April
Maniola jurtina,54.763053,-1.538116,8,1945,1.45,female,23.962,April
Aglais io,51.067775,-1.28873,8,1945,1.45,undetermined,28.045,June
Aglais io,51.067775,-1.28873,8,1945,1.45,undetermined,30.944,June
Aglais urticae,51.219673,0.73193,8,1945,1.45,undetermined,25.48,May
Limenitis camilla,51.067775,-1.28873,7,1945,1.45,undetermined,29.249,May
Pyronia tithonus,51.513961,-1.206343,8,1946,1.46,male,17.863,June
Pyronia tithonus,51.099254,-2.938838,7,1946,1.46,male,19.143,June
Limenitis camilla,50.836456,-0.534602,7,1946,1.46,undetermined,27.876,May
Speyeria aglaja,51.219673,0.73193,7,1947,1.47,undetermined,32.707,May
Coenonympha tullia,57.247803,-4.314882,7,1947,1.47,undetermined,20.146,April
Coenonympha tullia,57.247803,-4.314882,7,1947,1.47,undetermined,20.147,April
Melanargia galathea,51.513961,-1.206343,7,1947,1.47,male,22.837,May
Melanargia galathea,51.513961,-1.206343,7,1947,1.47,male,22.888,May
Melanargia galathea,51.513961,-1.206343,7,1947,1.47,male,23.575,May
Argynnis paphia,51.219673,0.73193,7,1947,1.47,female,32.349,June
Lasiommata megera,51.548796,-0.273039,8,1947,1.47,female,24.183,June
Lasiommata megera,51.219673,0.73193,8,1947,1.47,female,22.888,June
Polygonia c-album,52.104172,-2.747236,8,1948,1.48,undetermined,26.627,June
Polygonia c-album,51.219673,0.73193,7,1948,1.48,undetermined,20.522,June
Pyronia tithonus,51.219673,0.73193,7,1948,1.48,male,19.448,June
Pyronia tithonus,51.219673,0.73193,7,1948,1.48,male,19.046,June
Melanargia galathea,51.219673,0.73193,7,1948,1.48,male,27.223,May
Melanargia galathea,51.219673,0.73193,7,1948,1.48,female,26.762,May
Maniola jurtina,51.525765,-3.766767,8,1948,1.48,female,22.159,April
Maniola jurtina,51.525765,-3.766767,8,1948,1.48,female,21.543,April
Maniola jurtina,51.525765,-3.766767,8,1948,1.48,male,22.258,April
Maniola jurtina,51.525765,-3.766767,8,1948,1.48,male,21.984,April
Aglais io,52.892868,-4.021067,8,1948,1.48,undetermined,25.904,June
Aglais io,52.892868,-4.021067,8,1948,1.48,undetermined,27.41,June
Aglais io,51.548796,-0.273039,7,1948,1.48,undetermined,27.059,June
Limenitis camilla,51.513961,-1.206343,7,1948,1.48,undetermined,28.484,May
Limenitis camilla,51.219673,0.73193,6,1948,1.48,undetermined,26.756,May
Polygonia c-album,51.808155,-1.287024,7,1949,1.49,undetermined,24.937,June
Coenonympha tullia,52.254042,-4.072587,6,1949,1.49,undetermined,20.155,April
Coenonympha tullia,52.254042,-4.072587,6,1949,1.49,undetermined,18.819,April
Coenonympha tullia,52.254042,-4.072587,6,1949,1.49,undetermined,20.174,April
Aglais io,57.259728,-6.413911,8,1949,1.49,undetermined,30.531,June
Limenitis camilla,51.067775,-1.28873,7,1949,1.49,undetermined,29.193,May
Coenonympha tullia,56.522203,-4.055986,7,1950,1.5,undetermined,19.177,April
Coenonympha tullia,52.641894,-2.714807,6,1950,1.5,undetermined,18.643,April
Coenonympha tullia,52.641894,-2.714807,6,1950,1.5,undetermined,18.525,April
Maniola jurtina,51.099254,-2.938838,8,1950,1.5,male,22.423,April
Aglais io,51.067775,-1.28873,7,1950,1.5,undetermined,31.696,June
Limenitis camilla,51.219673,0.73193,7,1950,1.5,undetermined,31.145,May
Speyeria aglaja,50.664945,-2.338924,7,1951,1.51,undetermined,29.235,May
Speyeria aglaja,50.664945,-2.338924,7,1951,1.51,undetermined,26.849,May
Speyeria aglaja,55.199301,-3.472694,7,1951,1.51,undetermined,30.878,May
Coenonympha tullia,56.522203,-4.055986,8,1951,1.51,undetermined,17.576,April
Maniola jurtina,50.664945,-2.338924,7,1951,1.51,male,23.861,April
Speyeria aglaja,51.827269,-0.790141,7,1952,1.52,undetermined,29.286,May
Pyronia tithonus,51.219673,0.73193,7,1952,1.52,male,16.816,June
Coenonympha tullia,56.522203,-4.055986,8,1952,1.52,undetermined,18.275,April
Coenonympha tullia,56.522203,-4.055986,8,1952,1.52,undetermined,19.233,April
Coenonympha tullia,56.522203,-4.055986,8,1952,1.52,undetermined,18.772,April
Melanargia galathea,51.827553,-2.119611,6,1952,1.52,male,25.663,May
Maniola jurtina,51.099254,-2.938838,7,1952,1.52,male,23.194,April
Argynnis paphia,51.513961,-1.206343,7,1952,1.52,female,34.354,June
Speyeria aglaja,52.338685,0.13237,7,1953,1.53,undetermined,27.924,May
Pyronia tithonus,51.067775,-1.28873,7,1953,1.53,male,19.002,June
Pyronia tithonus,51.067775,-1.28873,7,1953,1.53,male,19.17,June
Maniola jurtina,56.522203,-4.055986,6,1953,1.53,male,23.531,April
Argynnis paphia,54.383331,-0.831608,6,1953,1.53,female,30.02,June
Pyronia tithonus,52.641894,-2.714807,7,1954,1.54,female,21.603,June
Pararge aegeria,50.664945,-2.338924,8,1954,1.54,undetermined,23.285,June
Argynnis paphia,51.067775,-1.28873,8,1955,1.55,female,33.876,June
Limenitis camilla,51.808155,-1.287024,4,1955,1.55,undetermined,27.856,May
Coenonympha tullia,56.522203,-4.055986,8,1956,1.56,undetermined,18.019,April
Coenonympha tullia,56.522203,-4.055986,8,1956,1.56,undetermined,19.679,April
Coenonympha tullia,56.522203,-4.055986,8,1956,1.56,undetermined,19.276,April
Coenonympha tullia,56.522203,-4.055986,8,1956,1.56,undetermined,18.12,April
Maniola jurtina,52.323728,-3.409909,9,1956,1.56,female,23.908,April
Argynnis paphia,51.297115,-1.944608,5,1957,1.57,female,34.371,June
Maniola jurtina,51.2695,-0.373578,8,1958,1.58,female,23.638,April
Argynnis paphia,51.067775,-1.28873,7,1959,1.59,female,29.801,June
Aglais urticae,51.067775,-1.28873,6,1961,1.61,undetermined,24.251,May
Speyeria aglaja,53.844339,-2.611607,7,1963,1.63,undetermined,27.415,May
Melanargia galathea,51.067775,-1.28873,7,1963,1.63,female,25.893,May
Maniola jurtina,51.067775,-1.28873,7,1963,1.63,male,23.146,April
Aglais io,50.836456,-0.534602,8,1963,1.63,undetermined,29.821,June
Limenitis camilla,50.836456,-0.534602,7,1963,1.63,undetermined,28.771,May
Speyeria aglaja,51.2695,-0.373578,7,1964,1.64,undetermined,28.409,May
Pyronia tithonus,51.067775,-1.28873,7,1964,1.64,female,20.421,June
Pyronia tithonus,51.067775,-1.28873,7,1964,1.64,female,20.034,June
Aglais io,51.2695,-0.373578,8,1964,1.64,undetermined,27.023,June
Argynnis paphia,51.297115,-1.944608,7,1964,1.64,female,34.6,June
Aglais urticae,51.067775,-1.28873,7,1964,1.64,undetermined,24.184,May
Lasiommata megera,52.079349,-0.448281,8,1964,1.64,male,22.332,June
Lasiommata megera,50.761012,-3.810213,8,1964,1.64,female,22.663,June
Limenitis camilla,52.079349,-0.448281,7,1964,1.64,undetermined,31.426,May
Polygonia c-album,51.067775,-1.28873,7,1965,1.65,undetermined,21.075,June
Speyeria aglaja,53.844339,-2.611607,6,1965,1.65,undetermined,27.41,May
Speyeria aglaja,50.406361,-4.827447,7,1965,1.65,undetermined,25.795,May
Pyronia tithonus,51.067775,-1.28873,7,1965,1.65,male,18.354,June
Coenonympha tullia,52.641894,-2.714807,6,1965,1.65,undetermined,16.87,April
Melanargia galathea,51.827269,-0.790141,7,1965,1.65,female,27.967,May
Maniola jurtina,50.406361,-4.827447,9,1965,1.65,female,22.771,April
Aglais io,51.067775,-1.28873,8,1965,1.65,undetermined,30.67,June
Aglais io,51.067775,-1.28873,8,1965,1.65,undetermined,30.458,June
Aglais io,51.067775,-1.28873,8,1965,1.65,undetermined,31.936,June
Argynnis paphia,51.2695,-0.373578,7,1965,1.65,male,31.343,June
Argynnis paphia,51.297115,-1.944608,8,1965,1.65,female,33.407,June
Aglais urticae,56.308939,-5.164915,8,1965,1.65,undetermined,23.583,May
Limenitis camilla,51.297115,-1.944608,7,1965,1.65,undetermined,28.195,May
Limenitis camilla,51.297115,-1.944608,7,1965,1.65,undetermined,26.833,May
Limenitis camilla,51.297115,-1.944608,7,1965,1.65,undetermined,27.139,May
Limenitis camilla,51.067775,-1.28873,7,1965,1.65,undetermined,27.705,May
Speyeria aglaja,53.844339,-2.611607,6,1966,1.66,undetermined,25.625,May
Speyeria aglaja,54.649208,-3.225041,7,1966,1.66,undetermined,25.475,May
Speyeria aglaja,50.664945,-2.338924,7,1966,1.66,undetermined,27.693,May
Melanargia galathea,51.827269,-0.790141,7,1966,1.66,male,25.066,May
Maniola jurtina,51.067775,-1.28873,7,1966,1.66,male,20.015,April
Lasiommata megera,50.840232,0.279193,8,1966,1.66,male,21.695,June
Speyeria aglaja,56.522203,-4.055986,8,1967,1.67,undetermined,27.861,May
Melanargia galathea,50.836456,-0.534602,7,1967,1.67,male,23.693,May
Polygonia c-album,51.067775,-1.28873,7,1968,1.68,undetermined,21.92,June
Polygonia c-album,51.067775,-1.28873,7,1968,1.68,undetermined,21.209,June
Polygonia c-album,51.067775,-1.28873,7,1968,1.68,undetermined,23.165,June
Speyeria aglaja,57.247803,-4.314882,7,1968,1.68,undetermined,29.264,May
Coenonympha tullia,57.247803,-4.314882,7,1968,1.68,undetermined,19.641,April
Coenonympha tullia,52.641894,-2.714807,6,1968,1.68,undetermined,18.412,April
Melanargia galathea,51.067775,-1.28873,7,1968,1.68,male,22.77,May
Argynnis paphia,50.761012,-3.810213,8,1968,1.68,female,35.835,June
Polygonia c-album,51.067775,-1.28873,7,1969,1.69,undetermined,22.908,June
Polygonia c-album,50.836456,-0.534602,8,1969,1.69,undetermined,22.548,June
Speyeria aglaja,50.840232,0.279193,7,1969,1.69,undetermined,25.424,May
Speyeria aglaja,50.840232,0.279193,7,1969,1.69,undetermined,26.485,May
Speyeria aglaja,50.761012,-3.810213,7,1969,1.69,undetermined,26.134,May
Speyeria aglaja,50.761012,-3.810213,7,1969,1.69,undetermined,26.583,May
Melanargia galathea,50.664945,-2.338924,7,1969,1.69,male,22.568,May
Maniola jurtina,51.067775,-1.28873,7,1969,1.69,female,24.406,April
Argynnis paphia,50.761012,-3.810213,7,1969,1.69,male,33.958,June
Lasiommata megera,51.802337,-5.191642,8,1969,1.69,female,24.136,June
Lasiommata megera,51.219673,0.73193,8,1969,1.69,female,22.779,June
Limenitis camilla,53.113979,-0.249483,7,1969,1.69,undetermined,28.266,May
Polygonia c-album,50.836456,-0.534602,7,1970,1.7,undetermined,22.971,June
Polygonia c-album,50.836456,-0.534602,7,1970,1.7,undetermined,23.258,June
Polygonia c-album,50.836456,-0.534602,7,1970,1.7,undetermined,22.22,June
Pyronia tithonus,51.067775,-1.28873,7,1970,1.7,male,18.003,June
Pyronia tithonus,51.067775,-1.28873,7,1970,1.7,male,18.905,June
Pyronia tithonus,51.067775,-1.28873,7,1970,1.7,female,20.383,June
Aglais io,50.840232,0.279193,7,1970,1.7,undetermined,28.622,June
Aglais urticae,51.219673,0.73193,6,1970,1.7,undetermined,22.314,May
Aglais urticae,50.836456,-0.534602,6,1970,1.7,undetermined,26.006,May
Limenitis camilla,50.836456,-0.534602,6,1970,1.7,undetermined,29.296,May
Pyronia tithonus,51.067775,-1.28873,8,1971,1.71,female,19.131,June
Pyronia tithonus,51.219673,0.73193,7,1971,1.71,male,18.848,June
Pyronia tithonus,51.067775,-1.28873,7,1971,1.71,male,18.111,June
Melanargia galathea,50.406361,-4.827447,7,1971,1.71,male,24.153,May
Melanargia galathea,50.406361,-4.827447,7,1971,1.71,male,24.266,May
Melanargia galathea,51.219673,0.73193,8,1971,1.71,female,27.444,May
Maniola jurtina,51.067775,-1.28873,8,1971,1.71,male,20.661,April
Maniola jurtina,51.067775,-1.28873,8,1971,1.71,male,23.968,April
Maniola jurtina,51.067775,-1.28873,9,1971,1.71,male,22.928,April
Pararge aegeria,50.406361,-4.827447,8,1971,1.71,undetermined,23.374,June
Pararge aegeria,50.406361,-4.827447,8,1971,1.71,undetermined,21.872,June
Speyeria aglaja,58.087748,-4.156737,7,1972,1.72,undetermined,28.586,May
Pyronia tithonus,50.836456,-0.534602,8,1972,1.72,male,20.341,June
Pyronia tithonus,50.836456,-0.534602,8,1972,1.72,female,20.92,June
