decimalLatitude,decimalLongitude,Year,SPRING,SUMMER,SUMMER_before,SPRING_temp,SUMMER_temp,SUMMER_before_temp
51.3709,1.1278,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,10.479050163616932,16.51284712320831,16.52489453490215
51.0587,-2.9499,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,9.107727925520777,15.783130224043193,16.233969379645153
51.3709,1.1278,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.369056823415091,15.679622938686597,15.68613544780384
50.964,-0.5304,1961,SEASON_1961-04-16,SEASON_1961-07-16,SEASON_1960-07-16,9.84531602409417,15.697319149038913,15.491953094158207
51.4029,-0.1667,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,8.391284693479287,14.63307858317564,16.73172476329676
51.6559,0.0682,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,9.24990782506109,16.781602419860757,17.890246510203312
51.4082,-0.0258,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,9.028077315005131,17.830404842734882,15.20551546466804
51.0688,-1.7945,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.44394851558695,15.002146305767926,15.048898680449689
51.8104,-0.0282,1957,SEASON_1957-04-16,SEASON_1957-07-16,SEASON_1956-07-16,9.333381014953908,16.156568708200364,14.36859021596518
51.239,-0.387,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.854014998213646,15.528704026084894,16.33312030013882
50.5754,-1.298,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.12595830882921,14.742226304432151,15.671385346001028
50.6525,-1.4514,1967,SEASON_1967-04-16,SEASON_1967-07-16,SEASON_1966-07-16,9.01170238802063,15.625543723435621,15.355392219532261
50.5955,-1.2061,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,8.362214217640622,15.701177904496408,16.05025242859354
51.1491,-3.8755,1941,SEASON_1941-04-16,SEASON_1941-07-16,SEASON_1940-07-16,6.386944540423502,13.925017049660015,14.354375946000298
51.2328,-0.5078,1960,SEASON_1960-04-16,SEASON_1960-07-16,SEASON_1959-07-16,9.126110007230945,15.143196868202292,16.65266662371347
50.8947,-2.2061,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,7.987763699874208,15.632949440762289,13.9371451615458
51.0814,1.1695,1891,SEASON_1891-04-16,SEASON_1891-07-16,SEASON_1890-07-16,6.657067074297933,14.739253199394847,14.445875399695352
50.8278,-0.6357,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.440305935337697,14.224320956705169,14.852105678354098
51.0717,1.0819,1949,SEASON_1949-04-16,SEASON_1949-07-16,SEASON_1948-07-16,8.31519432006908,16.23378508430229,15.098999915239267
51.5759,-0.4212,1955,SEASON_1955-04-16,SEASON_1955-07-16,SEASON_1954-07-16,8.028538534215144,17.27486496861477,14.928059182764645
52.642,-2.7135,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,8.452888308805058,15.070341583814722,15.01363772435821
51.847,-3.1246,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,7.286586475572661,13.004230411774985,13.805282381355374
52.4104,-1.8194,1900,SEASON_1900-04-16,SEASON_1900-07-16,SEASON_1899-07-16,6.996014729383767,15.710153844202637,16.610320877855376
51.3709,1.1278,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.205515783111888,15.281051657568643,15.920627985984481
51.8959,0.8919,1921,SEASON_1921-04-16,SEASON_1921-07-16,SEASON_1920-07-16,9.44096192844129,16.715009880940883,14.53717041353987
51.5423,0.7784,1903,SEASON_1903-04-16,SEASON_1903-07-16,SEASON_1902-07-16,8.742156050337314,15.070531445786711,15.226812791044441
51.7527,-0.3394,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.606562836245766,15.67132688811899,14.606019136401724
50.6943,-2.0413,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.215767443322273,15.73661226947277,14.07619403034514
51.2803,-0.0816,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.130372091515325,15.03658064572276,15.774941711665454
51.0933,-0.8312,1967,SEASON_1967-04-16,SEASON_1967-07-16,SEASON_1966-07-16,8.524703986645573,15.658578620759894,15.175297994199768
51.2463,-1.9922,1940,SEASON_1940-04-16,SEASON_1940-07-16,SEASON_1939-07-16,9.024819364940223,15.618299680421561,15.002146305767926
51.2362,-0.5704,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,8.673795504305083,17.444996358348646,14.851314885713553
50.6752,-1.2949,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.964677157569113,15.966669528240569,16.173333644547508
50.5955,-1.2061,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.769470660371336,16.11423567690535,15.439567964715
50.5955,-1.2061,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.86944324452617,16.397194581533007,15.661273783445875
50.5955,-1.2061,1916,SEASON_1916-04-16,SEASON_1916-07-16,SEASON_1915-07-16,8.701380711018396,15.439567964715,15.590727683516791
50.6525,-1.4514,1959,SEASON_1959-04-16,SEASON_1959-07-16,SEASON_1958-07-16,10.06933846398559,16.728039756411537,15.222413851369218
50.7192,-1.8808,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.659895503709153,15.200919034279023,15.930899136846826
53.9018,-1.9882,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,6.500331099322117,13.32345078745881,14.258434119442587
51.6662,-0.9222,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.361192556934684,15.424018972354162,15.636093958834506
52.8589,-4.1079,1912,SEASON_1912-04-16,SEASON_1912-07-16,SEASON_1911-07-16,8.063841378807304,12.707376745615838,15.143125266987601
51.6428,-0.9312,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,9.047972552926982,15.48608299376609,15.22960915520814
51.0244,0.9923,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.228300403761816,15.1386169997403,15.768676410528535
51.3093,-0.0559,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.427991348130005,16.035136100671817,15.630375536368604
51.7961,-0.6559,1942,SEASON_1942-04-16,SEASON_1942-07-16,SEASON_1941-07-16,8.238020904960717,15.529356536199652,15.772133012824588
51.7598,-0.5679,1935,SEASON_1935-04-16,SEASON_1935-07-16,SEASON_1934-07-16,7.836409347032169,16.46488998159766,16.091482009957396
51.2916,-0.2344,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,8.687793182828244,14.861819501298774,17.060711626618122
51.141,-2.833,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.551813500423682,16.447921853863026,14.868239998088749
50.8189,-1.5757,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.776954932620049,14.946764836398692,16.02110368360813
51.0907,-0.7135,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.385506577750593,14.851314885713553,15.706048054204063
50.6752,-1.2949,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,10.140851404456397,15.337856984566002,17.358396109582173
51.2567,-2.1858,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,8.364678788294924,14.107688165007504,15.221639861947779
51.5638,-1.6231,1943,SEASON_1943-04-16,SEASON_1943-07-16,SEASON_1942-07-16,9.570886230523184,15.583827887771909,15.385036527187292
50.918,-0.1158,1979,SEASON_1979-04-16,SEASON_1979-07-16,SEASON_1978-07-16,7.800783536580683,15.166784886819912,14.826535524855856
50.9902,-4.4793,1979,SEASON_1979-04-16,SEASON_1979-07-16,SEASON_1978-07-16,7.041296357212371,14.097613325569567,13.623031135690091
50.4686,-4.7151,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,8.505459679007211,13.5686277411662,15.075048780919577
50.8947,-2.2061,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.501513905404515,15.133424552679108,15.645416796037539
50.8947,-2.2061,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,9.726045105282086,15.37302200343718,15.616948579453696
50.5955,-1.2061,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.36305511452278,15.142351030860755,15.993158720992742
50.5955,-1.2061,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,9.625962604978653,15.661273783445875,15.474376696025946
50.5955,-1.2061,1909,SEASON_1909-04-16,SEASON_1909-07-16,SEASON_1908-07-16,8.504061974543685,15.388383737327224,16.206228694119623
50.6752,-1.2949,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.69433566162018,17.206822916923237,16.07291306424129
50.6752,-1.2949,1910,SEASON_1910-04-16,SEASON_1910-07-16,SEASON_1909-07-16,8.836789075710993,15.15528022296354,14.923130354924345
50.5955,-1.2061,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.519868497618743,14.7052296011092,17.025128913429505
50.5955,-1.2061,1911,SEASON_1911-04-16,SEASON_1911-07-16,SEASON_1910-07-16,9.190288081009246,18.134337341637004,15.568425635937238
51.141,-2.833,1933,SEASON_1933-04-16,SEASON_1933-07-16,SEASON_1932-07-16,9.93900008734419,17.317688935005993,16.316230566870207
50.8765,-1.6315,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,9.052413853816118,16.19209675845782,16.37984517655368
51.2704,0.5227,1890,SEASON_1890-04-16,SEASON_1890-07-16,SEASON_1889-07-16,8.201754925641705,14.62249225579502,15.543777507948587
51.5687,0.5959,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.683641491003515,15.644816031980707,16.690809844013643
51.4194,0.5326,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,9.862268696116152,16.499781033291786,14.69994652017478
50.8278,-0.6357,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.062530525728125,14.272002654155271,16.58955534713197
51.7961,-0.6559,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.28995789943388,14.972593738051605,15.80070370081182
50.964,-0.5304,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.661213919023835,15.618813090843311,16.625817628690744
51.239,-0.387,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.620002266705981,16.33312030013882,15.02242152028597
51.5759,-0.4212,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,9.141968790389177,15.976301807780981,16.81321692323278
52.2053,0.1218,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.406839560958472,15.16337090420735,16.08075505985177
51.0814,1.1695,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.56740556762579,15.461985720061008,16.160744027938243
51.8454,-0.9174,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.277768696734748,14.753479141603263,15.598773784002203
51.8565,-3.1355,1945,SEASON_1945-04-16,SEASON_1945-07-16,SEASON_1944-07-16,8.407688986184704,13.635145312544015,13.848012133014041
53.3241,-0.3625,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,8.213455746105456,15.154829327666013,14.950170313116315
51.3199,-0.1413,1943,SEASON_1943-04-16,SEASON_1943-07-16,SEASON_1942-07-16,10.227455301432117,16.161216794144366,15.99334790794939
51.8565,-3.1355,1927,SEASON_1927-04-16,SEASON_1927-07-16,SEASON_1926-07-16,7.235254692794107,12.854410078172801,13.823090773316064
51.1133,-2.4529,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,7.967600251335458,14.961614743715812,14.923965186593573
51.8959,0.8919,1892,SEASON_1892-04-16,SEASON_1892-07-16,SEASON_1891-07-16,6.929004202290243,14.509351414930407,14.669573057395581
51.5459,0.7077,1891,SEASON_1891-04-16,SEASON_1891-07-16,SEASON_1890-07-16,6.9894959948713655,15.131383994986438,15.05447264599522
51.8959,0.8919,1908,SEASON_1908-04-16,SEASON_1908-07-16,SEASON_1907-07-16,7.472455811450813,15.130373052768817,14.175822243315281
51.8959,0.8919,1906,SEASON_1906-04-16,SEASON_1906-07-16,SEASON_1905-07-16,7.528655452920402,15.88935648068529,16.295244040984905
51.3093,-0.0559,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.139229491827834,16.148239323983397,15.03658064572276
51.5343,-0.455,1974,SEASON_1974-04-16,SEASON_1974-07-16,SEASON_1973-07-16,8.808950516653336,15.703978759847702,16.824186602402406
50.7772,-3.9995,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,7.840953361146928,13.407771510542696,14.21963852661515
50.9914,-4.0033,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.861199967536544,14.94347863096578,14.385876454001984
51.1113,-0.6282,1950,SEASON_1950-04-16,SEASON_1950-07-16,SEASON_1949-07-16,8.990991482016597,16.154661394957646,16.68660029977303
51.0895,-1.2168,1968,SEASON_1968-04-16,SEASON_1968-07-16,SEASON_1967-07-16,7.833559352984486,14.96199296864653,15.365378665622531
52.8589,-4.1079,1956,SEASON_1956-04-16,SEASON_1956-07-16,SEASON_1955-07-16,7.528617676793585,12.668734189171332,15.318042667457444
50.8947,-2.2061,1952,SEASON_1952-04-16,SEASON_1952-07-16,SEASON_1951-07-16,9.367089325268244,15.645416796037539,14.98458044834422
51.2567,-2.1858,1926,SEASON_1926-04-16,SEASON_1926-07-16,SEASON_1925-07-16,8.392020794967518,15.643420225949805,15.890833146064564
50.922,-2.368,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,7.817471813253813,15.048514891991898,15.332580397509522
51.416,-1.8573,1938,SEASON_1938-04-16,SEASON_1938-07-16,SEASON_1937-07-16,8.288270793840974,14.790556639186542,15.21883560244335
51.2707,-2.1252,1974,SEASON_1974-04-16,SEASON_1974-07-16,SEASON_1973-07-16,7.934270565722601,14.562749679740467,15.764623296747894
51.2926,1.0484,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.67697673211864,15.920627985984481,14.8344036842519
50.5883,-1.2849,1904,SEASON_1904-04-16,SEASON_1904-07-16,SEASON_1903-07-16,8.939786965211901,16.45616905815371,15.33110442323228
50.5861,-1.2365,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.519868497618743,14.7052296011092,17.025128913429505
50.6752,-1.2949,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.12595830882921,14.742226304432151,15.671385346001028
50.5955,-1.2061,1923,SEASON_1923-04-16,SEASON_1923-07-16,SEASON_1922-07-16,8.889772964764035,15.993158720992742,14.7052296011092
50.5826,-1.2732,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.36305511452278,15.142351030860755,15.993158720992742
50.6752,-1.2949,1913,SEASON_1913-04-16,SEASON_1913-07-16,SEASON_1912-07-16,9.288187992555878,15.299149282103564,14.973317179201079
50.5955,-1.2061,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.92770317629771,14.81360800366089,15.57337221359079
50.6752,-1.2949,1893,SEASON_1893-04-16,SEASON_1893-07-16,SEASON_1892-07-16,10.962765308040419,17.147912013072332,15.515108024280716
50.5955,-1.2061,1919,SEASON_1919-04-16,SEASON_1919-07-16,SEASON_1918-07-16,8.665203584229749,15.57337221359079,15.750784054194623
50.8094,-1.3689,1980,SEASON_1980-04-16,SEASON_1980-07-16,SEASON_1979-07-16,8.908061286219885,15.290721153224155,15.436202906705512
50.8765,-1.6315,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.731270154096629,16.486874047645617,14.737779289321148
50.5219,-4.8234,1947,SEASON_1947-04-16,SEASON_1947-07-16,SEASON_1946-07-16,8.804059116677355,15.898228306455268,14.032949983648946
51.3762,-0.0982,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.634455389910828,14.449713969165494,15.142689018772632
50.5289,-3.6084,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.730353005759715,15.644073559143452,15.119821256116529
50.9385,-0.5422,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,8.809949615357162,15.734242208660321,15.602240943270413
50.5823,-3.4644,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,8.472085355122141,15.835220490914853,15.645250522258742
50.6069,-3.6012,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.535312520732822,15.404238036747872,14.740099904560573
52.333,-1.5846,1944,SEASON_1944-04-16,SEASON_1944-07-16,SEASON_1943-07-16,8.72058140877162,15.55750195831292,15.592390121884872
51.847,-3.1246,1939,SEASON_1939-04-16,SEASON_1939-07-16,SEASON_1938-07-16,7.091299255931354,13.530382793392985,13.004230411774985
50.85,0.47,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.00847335427442,14.865190019782988,15.791639432712964
51.4399,0.1543,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.076385122055454,15.401237129574481,16.08128187355843
50.8292,-0.4839,1898,SEASON_1898-04-16,SEASON_1898-07-16,SEASON_1897-07-16,8.024672631269892,15.814202544483908,16.376185100705435
52.0481,-0.0241,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,8.643242260838283,15.764298850180587,14.610936174270734
50.5972,-2.0367,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,8.262950647602977,14.329878706454151,15.412196841471385
50.8282,-0.3281,1922,SEASON_1922-04-16,SEASON_1922-07-16,SEASON_1921-07-16,8.174865037138277,14.38859213242228,16.72776176263685
50.6562,-1.4757,1973,SEASON_1973-04-16,SEASON_1973-07-16,SEASON_1972-07-16,8.497810845548916,16.20178093867191,14.440284018916566
51.4613,-2.6391,1948,SEASON_1948-04-16,SEASON_1948-07-16,SEASON_1947-07-16,9.546508737770743,14.872492699107056,16.810573877615294
51.193,-1.9027,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.941387022257625,14.87683339349108,14.93162360712356
50.9914,-4.0033,1940,SEASON_1940-04-16,SEASON_1940-07-16,SEASON_1939-07-16,9.146252322463466,15.298055195651532,14.94347863096578
50.8038,-2.3357,1946,SEASON_1946-04-16,SEASON_1946-07-16,SEASON_1945-07-16,8.52649504994388,14.439106641926168,15.37302200343718
51.0875,-0.8256,1967,SEASON_1967-04-16,SEASON_1967-07-16,SEASON_1966-07-16,8.524703986645573,15.658578620759894,15.175297994199768
51.7931,-1.0947,1953,SEASON_1953-04-16,SEASON_1953-07-16,SEASON_1952-07-16,8.44934130466436,15.19399802204733,15.972168010890293
51.2567,-2.1858,1971,SEASON_1971-04-16,SEASON_1971-07-16,SEASON_1970-07-16,7.90783239371998,15.221639861947779,15.667058077271667
50.6752,-1.2949,1920,SEASON_1920-04-16,SEASON_1920-07-16,SEASON_1919-07-16,9.686380949380968,14.447329332064289,15.2367354945865
50.5955,-1.2061,1925,SEASON_1925-04-16,SEASON_1925-07-16,SEASON_1924-07-16,8.383404397882833,16.54195166394798,15.142351030860755
50.6752,-1.2949,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.608096330427994,16.0278693881184,15.299149282103564
50.6525,-1.4514,1964,SEASON_1964-04-16,SEASON_1964-07-16,SEASON_1963-07-16,8.673971465435043,15.71264079010265,14.965129686176281
50.6752,-1.2949,1930,SEASON_1930-04-16,SEASON_1930-07-16,SEASON_1929-07-16,8.575106036967501,16.026524438400177,15.349486902687737
50.5883,-1.2849,1894,SEASON_1894-04-16,SEASON_1894-07-16,SEASON_1893-07-16,9.83651298172197,15.71763514690717,17.42452192512696
50.5955,-1.2061,1902,SEASON_1902-04-16,SEASON_1902-07-16,SEASON_1901-07-16,8.62514002641873,15.325602925289036,16.59925958234878
53.719,-2.0728,1891,SEASON_1891-04-16,SEASON_1891-07-16,SEASON_1890-07-16,4.806014017135946,12.785375888729629,12.30740483379496
50.5955,-1.2061,1915,SEASON_1915-04-16,SEASON_1915-07-16,SEASON_1914-07-16,8.956125827580813,15.590727683516791,16.397194581533007
50.6752,-1.2949,1892,SEASON_1892-04-16,SEASON_1892-07-16,SEASON_1891-07-16,7.946139040213515,15.515108024280716,15.378296913647697
50.6383,-1.422,1972,SEASON_1972-04-16,SEASON_1972-07-16,SEASON_1971-07-16,9.091163772329846,14.440284018916566,15.700086037389697
50.6917,-4.0788,1965,SEASON_1965-04-16,SEASON_1965-07-16,SEASON_1964-07-16,7.14767039036871,13.118018745509993,13.720776620033043
51.3484,-1.3223,1954,SEASON_1954-04-16,SEASON_1954-07-16,SEASON_1953-07-16,7.703465337970596,13.694924900552381,14.898575521805125
50.5289,-3.6084,1936,SEASON_1936-04-16,SEASON_1936-07-16,SEASON_1935-07-16,8.745414671974492,15.266907873420685,16.067673031806713
50.8376,-0.7749,1896,SEASON_1896-04-16,SEASON_1896-07-16,SEASON_1895-07-16,9.508309692890894,16.090668518984906,15.642583032382408
51.3225,0.0126,1924,SEASON_1924-04-16,SEASON_1924-07-16,SEASON_1923-07-16,8.130372091515325,15.03658064572276,15.774941711665454
51.3154,-0.1649,1917,SEASON_1917-04-16,SEASON_1917-07-16,SEASON_1916-07-16,7.317742864794798,16.125925558377826,14.723364525857495
50.8278,-0.6357,1929,SEASON_1929-04-16,SEASON_1929-07-16,SEASON_1928-07-16,7.990648898125483,15.313726307343986,15.56397680189728
50.8342,-0.2716,1934,SEASON_1934-04-16,SEASON_1934-07-16,SEASON_1933-07-16,8.65106793400836,16.455469090425307,17.24771630196532
51.5864,0.6049,1914,SEASON_1914-04-16,SEASON_1914-07-16,SEASON_1913-07-16,9.223561782243346,16.485817053782323,15.121706735925251
51.1279,1.3134,1901,SEASON_1901-04-16,SEASON_1901-07-16,SEASON_1900-07-16,7.767089590489017,15.914282524637983,16.16990287420542
51.1136,-0.7321,1962,SEASON_1962-04-16,SEASON_1962-07-16,SEASON_1961-07-16,6.7088803064936915,14.451269737398782,15.515304731999882
51.3222,-0.205,1918,SEASON_1918-04-16,SEASON_1918-07-16,SEASON_1917-07-16,8.591464859313955,15.291824237889616,16.125925558377826
51.5315,0.7979,1899,SEASON_1899-04-16,SEASON_1899-07-16,SEASON_1898-07-16,7.893767373250619,17.493313518876164,15.835628094518775
51.5459,0.7077,1889,SEASON_1889-04-16,SEASON_1889-07-16,SEASON_1888-07-16,8.45712325797043,15.933390361324248,14.814610788425128
