Individual,Taxon name,Location,LocationType,Month,Year,Sex,Wing_Length,Forewing_Area,Abdomen_Width,Abdomen_Length,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
74,Polygonia c-album,Wiltshire,UA,9,1989,NA,21.576,160.437,1.88,5.466,16.533947,18.448259,14.620917,13.341098,6.415743,7.50218,13.211963,14.819346,14.306202,14.234693
75,Polygonia c-album,Somerset,UA,3,1989,NA,22.616,174.134,2.166,6.04,16.581011,18.303097,14.532217,13.475393,6.492519,7.655479,13.347713,14.811698,14.236443,14.529262
57,Speyeria aglaja,Devon,UA,6,1989,NA,24.819,240.459,3.145,13.064,16.276623,17.927315,14.059727,13.257938,6.194427,7.475928,13.149534,14.40652,13.792307,14.323045
95,Melanargia galathea,Wiltshire,UA,7,1990,female,27.155,293.193,3.407,8.232,17.891407,16.973484,13.41211,12.617695,7.72612,7.899208,14.736629,16.533947,18.448259,14.620917
96,Melanargia galathea,Wiltshire,UA,7,1990,male,24.53,231.355,1.782,10.578,17.891407,16.973484,13.41211,12.617695,7.72612,7.899208,14.736629,16.533947,18.448259,14.620917
67,Argynnis paphia,Wiltshire,UA,7,1990,female,32.024,363.617,2.976,10.622,17.891407,16.973484,13.41211,12.617695,7.72612,7.899208,14.736629,16.533947,18.448259,14.620917
84,Limenitis camilla,Lincolnshire,UA,6,1990,NA,26.863,264.405,2.503,9.433,18.477934,16.332209,13.584258,12.011213,7.799149,8.387121,14.829157,16.619316,17.545584,14.209311
87,Limenitis camilla,Wiltshire,UA,7,1990,NA,31.55,363.216,2.961,9.951,17.891407,16.973484,13.41211,12.617695,7.72612,7.899208,14.736629,16.533947,18.448259,14.620917
46,Speyeria aglaja,Wiltshire,UA,7,1991,NA,28.281,302.195,3.317,12.98,16.926752,16.675549,12.023648,10.793281,7.536245,7.618139,13.129153,17.891407,16.973484,13.41211
47,Speyeria aglaja,Wiltshire,UA,7,1991,NA,25.308,252.473,3.173,10.692,16.926752,16.675549,12.023648,10.793281,7.536245,7.618139,13.129153,17.891407,16.973484,13.41211
48,Speyeria aglaja,Wiltshire,UA,7,1991,NA,26.187,271.249,3.002,11.235,16.926752,16.675549,12.023648,10.793281,7.536245,7.618139,13.129153,17.891407,16.973484,13.41211
42,Speyeria aglaja,Derbyshire,VC,7,1993,NA,27.889,280.012,3.488,10.206,13.313574,14.207128,13.821957,10.297721,8.536283,5.573647,12.143473,14.295959,15.180709,14.992475
86,Speyeria aglaja,Argyll,VC,8,1993,NA,30.328,355.802,3.504,12.169,11.011816,11.102174,11.724036,8.769697,6.723052,4.210515,9.680618,11.401311,12.184911,12.770713
112,Pyronia tithonus,Ceredigion,UA,8,1993,female,18.966,145.279,2.011,6.346,12.632913,13.370659,13.242406,10.154875,8.578508,5.674987,11.89104,13.263104,14.664024,13.602053
116,Pyronia tithonus,Ceredigion,UA,8,1993,male,17.812,126.568,1.501,8.584,12.632913,13.370659,13.242406,10.154875,8.578508,5.674987,11.89104,13.263104,14.664024,13.602053
82,Aglais io,Hampshire,UA,8,1993,NA,28.956,327.106,2.595,8.7,15.183233,15.753041,15.414594,12.18233,9.607821,6.525114,13.909551,16.175081,16.779835,15.715184
119,Pararge aegeria,Hampshire,UA,5,1993,NA,21.254,184.795,2.346,6.87,15.183233,15.753041,15.414594,12.18233,9.607821,6.525114,13.909551,16.175081,16.779835,15.715184
122,Pararge aegeria,Hampshire,UA,4,1993,NA,20.328,159.814,1.508,7.56,15.183233,15.753041,15.414594,12.18233,9.607821,6.525114,13.909551,16.175081,16.779835,15.715184
123,Pararge aegeria,Hampshire,UA,4,1993,NA,20.668,162.648,1.487,8.314,15.183233,15.753041,15.414594,12.18233,9.607821,6.525114,13.909551,16.175081,16.779835,15.715184
89,Limenitis camilla,Wiltshire,UA,7,1993,NA,30.292,343.175,2.869,8.12,14.621012,15.299647,15.036169,11.423789,9.109511,6.284624,13.420477,15.471374,16.305145,15.474139
115,Melanargia galathea,Dorset,VC,7,1994,female,24.567,244.854,2.57,8.038,16.336603,17.672235,14.211608,10.836284,7.901367,7.982991,12.616978,14.861985,15.521409,14.905704
81,Lasiommata megera,Wiltshire,UA,6,1994,male,21.087,172.328,1.732,9.344,16.003798,17.884495,14.313424,10.676236,7.764665,7.601928,12.133122,14.621012,15.299647,15.036169
82,Lasiommata megera,Wiltshire,UA,6,1994,male,22.435,195.482,1.839,8.695,16.003798,17.884495,14.313424,10.676236,7.764665,7.601928,12.133122,14.621012,15.299647,15.036169
83,Lasiommata megera,Wiltshire,UA,6,1994,male,21.581,173.404,1.839,7.702,16.003798,17.884495,14.313424,10.676236,7.764665,7.601928,12.133122,14.621012,15.299647,15.036169
84,Speyeria aglaja,Argyll,VC,7,1995,NA,30.261,349.056,3.676,11.513,15.160692,14.090033,11.841914,8.31678,6.038746,2.118271,9.737947,11.976468,13.347279,10.105411
85,Speyeria aglaja,Argyll,VC,7,1995,NA,27.424,310.657,3.504,13.341,15.160692,14.090033,11.841914,8.31678,6.038746,2.118271,9.737947,11.976468,13.347279,10.105411
88,Speyeria aglaja,East Inverness-shire,VC,7,1995,NA,27.796,310.82,2.695,12.579,14.500187,13.697502,10.570374,7.416142,4.580009,1.057222,8.775663,11.297067,13.063112,9.998548
89,Speyeria aglaja,East Inverness-shire,VC,7,1995,NA,27.73,301.124,3.287,13.655,14.500187,13.697502,10.570374,7.416142,4.580009,1.057222,8.775663,11.297067,13.063112,9.998548
68,Argynnis paphia,Wiltshire,UA,6,1995,female,34.288,428.563,3.643,11.374,19.294756,18.31328,14.198074,11.352393,8.770447,5.416646,12.678755,16.003798,17.884495,14.313424
128,Pararge aegeria,Hampshire,UA,9,1995,NA,21.02,173.588,2.262,5.174,19.639891,18.760557,14.690432,12.005153,9.33545,5.857118,13.260371,16.778833,18.497854,14.677147
103,Speyeria aglaja,Derbyshire,VC,7,1996,NA,27.8,271.681,3.677,11.355,15.793068,15.481012,13.293406,8.163842,7.595191,3.159736,12.561123,17.770634,17.872349,13.14576
114,Pyronia tithonus,Oxfordshire,VC,8,1996,female,19.681,152.333,1.786,6.432,16.491419,16.750086,14.459718,8.817905,8.340172,4.236401,13.347235,19.255554,18.60733,14.062552
76,Lasiommata megera,West Sussex,VC,8,1996,female,23.391,220.009,3.245,7.419,16.536263,16.580946,14.633822,9.376539,8.571891,4.756711,13.888585,19.582319,18.791306,14.734653
86,Polygonia c-album,Hampshire,UA,7,1997,NA,23.433,198.666,2.908,6.498,19.093891,16.919071,14.624204,11.890837,9.053798,8.33171,13.687073,16.60289,16.771925,14.605372
126,Pararge aegeria,Hampshire,UA,9,1997,NA,21.481,191.393,1.927,7.204,19.093891,16.919071,14.624204,11.890837,9.053798,8.33171,13.687073,16.60289,16.771925,14.605372
127,Pararge aegeria,Hampshire,UA,9,1997,NA,20.385,159.179,1.34,7.772,19.093891,16.919071,14.624204,11.890837,9.053798,8.33171,13.687073,16.60289,16.771925,14.605372
93,Limenitis camilla,Hampshire,UA,6,1997,NA,29.53,310.578,2.321,10.012,19.093891,16.919071,14.624204,11.890837,9.053798,8.33171,13.687073,16.60289,16.771925,14.605372
87,Melanargia galathea,Wiltshire,UA,7,1998,female,26.511,267.869,3.045,9.09,15.819137,15.351552,14.102897,13.253793,7.561166,7.754622,14.105377,18.677994,16.458357,14.150564
93,Melanargia galathea,Wiltshire,UA,7,1998,female,25.389,243.877,3.045,8.3,15.819137,15.351552,14.102897,13.253793,7.561166,7.754622,14.105377,18.677994,16.458357,14.150564
125,Pararge aegeria,Hampshire,UA,8,1998,NA,21.014,170.761,2.073,6.178,16.468128,15.814608,14.558788,13.907578000000001,8.110916,8.113528,14.672913,19.093891,16.919071,14.624204
90,Lasiommata megera,East Sussex,VC,8,1998,female,23.022,215.628,2.819,8.026,16.677879,15.876346,14.617325,13.858301,8.570285,8.275121,14.851995,19.559261,16.8305,14.752051
91,Lasiommata megera,East Sussex,VC,8,1998,female,22.471,205.377,2.64,7.094,16.677879,15.876346,14.617325,13.858301,8.570285,8.275121,14.851995,19.559261,16.8305,14.752051
99,Lasiommata megera,East Sussex,VC,8,1998,male,22.379,187.82,1.623,8.695,16.677879,15.876346,14.617325,13.858301,8.570285,8.275121,14.851995,19.559261,16.8305,14.752051
100,Lasiommata megera,East Sussex,VC,8,1998,male,21.638,191.074,1.882,8.003,16.677879,15.876346,14.617325,13.858301,8.570285,8.275121,14.851995,19.559261,16.8305,14.752051
94,Limenitis camilla,Hampshire,UA,6,1998,NA,28.96,308.685,2.29,8.212,16.468128,15.814608,14.558788,13.907578000000001,8.110916,8.113528,14.672913,19.093891,16.919071,14.624204
97,Limenitis camilla,Hampshire,UA,7,1998,NA,27.24,274.702,2.351,7.786,16.468128,15.814608,14.558788,13.907578000000001,8.110916,8.113528,14.672913,19.093891,16.919071,14.624204
82,Melanargia galathea,Buckinghamshire,VC,6,2003,female,23.735,222.338,1.985,7.285,19.043285,17.811718,16.395332,12.17555,9.432934,7.57172,14.203387,17.306417,16.356695,14.464282
83,Melanargia galathea,Buckinghamshire,VC,6,2003,male,23.935,241.891,2.414,9.653,19.043285,17.811718,16.395332,12.17555,9.432934,7.57172,14.203387,17.306417,16.356695,14.464282
88,Melanargia galathea,Buckinghamshire,VC,6,2003,female,27.285,284.198,4.377,9.54,19.043285,17.811718,16.395332,12.17555,9.432934,7.57172,14.203387,17.306417,16.356695,14.464282
89,Melanargia galathea,Buckinghamshire,VC,6,2003,female,26.084,266.288,3.458,9.048,19.043285,17.811718,16.395332,12.17555,9.432934,7.57172,14.203387,17.306417,16.356695,14.464282
121,Pararge aegeria,Glamorganshire,VC,5,2003,NA,20.64,165.068,2.388,7.434,17.679508,16.520378,15.018943,11.271008,9.688873,7.582093,13.804649,15.986801,15.021017,13.282426
120,Pyronia tithonus,Hampshire,UA,7,2004,male,18.079,139.792,1.36,7.025,17.801565,16.352842,15.815045,12.434615,9.359093,6.511633,14.602715,19.078365,17.768368,16.102161
122,Pyronia tithonus,Hampshire,UA,7,2004,female,21.451,181.086,2.295,6.855,17.801565,16.352842,15.815045,12.434615,9.359093,6.511633,14.602715,19.078365,17.768368,16.102161
127,Pyronia tithonus,Hampshire,UA,7,2004,male,17.888,132.8,1.473,8.245,17.801565,16.352842,15.815045,12.434615,9.359093,6.511633,14.602715,19.078365,17.768368,16.102161
89,Lasiommata megera,Wiltshire,UA,8,2006,female,24.482,239.344,2.595,8.155,16.624319,19.481182,16.007004,12.190535,8.768508,5.091797,15.213665,16.149244,16.876871,15.51588
92,Lasiommata megera,East Sussex,VC,8,2006,female,23.676,222.692,2.77,8.329,16.842548,20.310699,15.937369,12.518881,9.036695,5.077421,15.773577,16.666088,17.261658,15.881249
96,Lasiommata megera,Wiltshire,UA,8,2006,female,24.686,240.662,2.553,8.219,16.624319,19.481182,16.007004,12.190535,8.768508,5.091797,15.213665,16.149244,16.876871,15.51588
98,Lasiommata megera,Wiltshire,UA,8,2006,male,22.452,191.52,1.709,8.998,16.624319,19.481182,16.007004,12.190535,8.768508,5.091797,15.213665,16.149244,16.876871,15.51588
129,Pararge aegeria,Middlesex,VC,4,2011,NA,21.442,174.69,3.059,7.351,16.974661,16.428843,15.344959,13.620873,13.268719,7.45257,14.59066,16.776232,19.239122,16.700714
130,Pararge aegeria,Middlesex,VC,4,2011,NA,21.377,178.162,2.45,6.576,16.974661,16.428843,15.344959,13.620873,13.268719,7.45257,14.59066,16.776232,19.239122,16.700714
124,Pararge aegeria,Outer Hebrides,VC,7,2012,NA,21.69,191.535,1.403,8.063,13.760307,12.524444,11.249727,9.044093,6.359609,7.788104,12.277676,12.46771,12.906237,11.231323
121,Pyronia tithonus,East Sussex,VC,7,2014,female,21.729,191.696,2.268,6.6,15.993539,18.483231,15.595815,12.471527,10.812442,8.207106,14.472529,17.588663,18.371262,14.166445
35,Papilio machaon,Cambridgeshire,VC,6,1892,female,39.435,515.425,5.189,11.147,15.838097,14.408153,13.56769,11.871437,7.383356,2.518098,14.715626,14.637118,15.033269,14.721684
31,Papilio machaon,Cambridgeshire,VC,6,1896,female,41.572,582.703,4.587,11.995,14.651146,17.121655,16.563084,11.300132,8.515608,7.00731,15.906343,16.269106,15.942848,14.500577
1,Papilio machaon,Cambridgeshire,VC,6,1897,female,39.345,488.495,5.46,10.776,16.944719,16.585928,15.532077,10.19727,7.167538,6.915781,13.476289,14.651146,17.121655,16.563084
6,Papilio machaon,Cambridgeshire,VC,6,1897,male,36.121,451.736,4.713,9.992,16.944719,16.585928,15.532077,10.19727,7.167538,6.915781,13.476289,14.651146,17.121655,16.563084
11,Papilio machaon,Cambridgeshire,VC,6,1897,male,36.467,468.099,3.668,11.006,16.944719,16.585928,15.532077,10.19727,7.167538,6.915781,13.476289,14.651146,17.121655,16.563084
16,Papilio machaon,Cambridgeshire,VC,6,1897,male,36.364,469.411,3.6,12.165,16.944719,16.585928,15.532077,10.19727,7.167538,6.915781,13.476289,14.651146,17.121655,16.563084
28,Papilio machaon,Cambridgeshire,VC,6,1897,female,40.44,559.937,5.964,11.691,16.944719,16.585928,15.532077,10.19727,7.167538,6.915781,13.476289,14.651146,17.121655,16.563084
72,Papilio machaon,Cambridgeshire,VC,8,1899,female,40.361,577.489,5.711,12.923,18.252172,18.123428,15.266937,10.257875,8.189883,4.585949,16.043722,17.113544,15.343941,13.612282
21,Papilio machaon,Cambridgeshire,VC,8,1901,male,39.122,508.197,3.628,11.224,16.909021,18.173027,14.385183,11.348638,8.740975,3.770611,14.56983,15.92909,18.874405,15.075507
40,Papilio machaon,Norfolk,UA,6,1903,female,39.633,550.433,5.891,13.465,14.570276,15.361251,12.644102,10.888809,6.146026,7.113172,13.083242,14.13005,14.934058,13.888031
15,Papilio machaon,Cambridgeshire,VC,7,1906,male,34.155,388.498,3.483,9.133,17.554708,16.369749,13.540397,10.995925,7.013527,4.985605,13.009157,15.38989,18.216238,14.831873
20,Papilio machaon,Cambridgeshire,VC,7,1906,female,37.921,515.477,5.162,10.587,17.554708,16.369749,13.540397,10.995925,7.013527,4.985605,13.009157,15.38989,18.216238,14.831873
32,Papilio machaon,Cambridgeshire,VC,6,1916,male,39.173,520.547,4.366,12.09,16.701309,15.17056,11.655039,12.177128,8.50248,3.592728,13.634778,15.682343,15.21968,14.434216
38,Papilio machaon,Cambridgeshire,VC,6,1916,female,39.339,552.439,5.866,11.513,16.701309,15.17056,11.655039,12.177128,8.50248,3.592728,13.634778,15.682343,15.21968,14.434216
39,Papilio machaon,Cambridgeshire,VC,6,1916,male,38.555,494.7,4.793,12.886,16.701309,15.17056,11.655039,12.177128,8.50248,3.592728,13.634778,15.682343,15.21968,14.434216
41,Papilio machaon,Cambridgeshire,VC,6,1916,male,39.588,502.971,4.215,11.511,16.701309,15.17056,11.655039,12.177128,8.50248,3.592728,13.634778,15.682343,15.21968,14.434216
3,Papilio machaon,Norfolk,UA,5,1919,male,34.099,392.165,3.179,11.379,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
8,Papilio machaon,Norfolk,UA,5,1919,male,31.144,332.12,2.992,9.955,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
9,Papilio machaon,Norfolk,UA,5,1919,male,38.571,484.424,3.299,12.804,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
14,Papilio machaon,Norfolk,UA,5,1919,female,40.342,576.193,5.155,13.213,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
19,Papilio machaon,Norfolk,UA,5,1919,male,39.693,533.91,3.972,14.889,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
26,Papilio machaon,Norfolk,UA,5,1919,female,42.29,596.892,5.863,12.435,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
30,Papilio machaon,Norfolk,UA,5,1919,male,38.005,507.55,4.077,13.949,15.966298,13.300173,14.178974,12.519802,6.957276,3.560985,12.304494,16.337605,15.74554,12.967188
50,Papilio machaon,Cambridgeshire,VC,6,1921,male,36.708,455.89,4.824,11.875,16.541912,18.742935,14.26096,11.96686,8.358413,7.475188,13.460135,13.672019,14.584225,14.665295
51,Papilio machaon,Cambridgeshire,VC,6,1921,female,40.66,548.896,4.67,11.845,16.541912,18.742935,14.26096,11.96686,8.358413,7.475188,13.460135,13.672019,14.584225,14.665295
49,Papilio machaon,Cambridgeshire,VC,5,1927,male,36.699,417.823,3.907,10.134,16.174292,15.486991,12.885346,11.171733,8.332962,7.399024,15.141494,16.609566,16.689604,13.654308
58,Papilio machaon,Norfolk,UA,6,1928,female,42.543,581.347,6.38,11.671,15.86032,17.210409,13.445874,10.104724,7.972589,5.985109,12.99847,16.205751,15.504406,12.844442
46,Papilio machaon,Cambridgeshire,VC,6,1930,male,37.217,443.357,4.304,10.96,16.387955,15.603431,15.423747,10.948864,8.149766,5.478755,16.511915,15.967548,16.438009,13.427414
48,Papilio machaon,Cambridgeshire,VC,6,1930,male,37.474,489.106,4.611,11.051,16.387955,15.603431,15.423747,10.948864,8.149766,5.478755,16.511915,15.967548,16.438009,13.427414
47,Papilio machaon,Cambridgeshire,VC,6,1931,male,38.096,484.784,4.06,11.294,14.374257,15.96633,14.907078,11.601121,8.051373,3.950601,14.042884,16.387955,15.603431,15.423747
53,Papilio machaon,Cambridgeshire,VC,7,1934,male,38.749,506.582,3.938,12.949,16.005909,17.857683,14.894822,11.577266,8.318893,4.889057,15.483305,18.23671,18.249546,15.072873
57,Papilio machaon,Norfolk,UA,7,1935,male,40.538,555.731,3.938,13.37,17.306557,17.473431,15.425606,9.643266,7.936419,6.238597,15.170567,16.121538,17.306414,14.396355
42,Papilio machaon,Cambridgeshire,VC,5,1940,male,39.943,531.922,3.499,13.011,15.801442,15.391214,16.241083,12.499623,8.598971,6.022555,15.046463,16.902264,15.870175,13.837955
43,Papilio machaon,Cambridgeshire,VC,5,1940,male,36.738,481.967,4.152,12.974,15.801442,15.391214,16.241083,12.499623,8.598971,6.022555,15.046463,16.902264,15.870175,13.837955
44,Papilio machaon,Cambridgeshire,VC,5,1940,male,35.887,454.277,3.511,11.585,15.801442,15.391214,16.241083,12.499623,8.598971,6.022555,15.046463,16.902264,15.870175,13.837955
74,Papilio machaon,Kent,UA,7,1945,male,37.78,501.729,4.061,11.694,16.124228,17.238026,15.025249,12.912899,10.225929,7.742631,13.008615,18.046467,16.703901,13.915874
73,Papilio machaon,Norfolk,UA,5,1948,female,38.759,510.872,5.129,11.996,15.386377,15.2668,13.807599,10.818323,9.105475,7.913699,15.802507,18.366602,17.73822,16.381252
52,Papilio machaon,Norfolk,UA,6,1956,female,38.675,537.414,5.861,10.747,13.788686,15.980987,12.584872,12.098279,5.828953,5.457909,14.460987,17.545584,16.124371,13.596437
54,Papilio machaon,Norfolk,UA,7,1956,female,41.667,556.441,4.823,11.264,13.788686,15.980987,12.584872,12.098279,5.828953,5.457909,14.460987,17.545584,16.124371,13.596437
75,Papilio machaon,Hampshire,UA,5,1965,male,35.265,420.851,4.449,12.906,15.192472,14.404033,13.903423,11.424211,8.103038,5.521117,14.670383,16.025621,16.610535,14.067789
77,Papilio machaon,Hampshire,UA,6,1965,male,36.537,449.887,4.599,12.509,15.192472,14.404033,13.903423,11.424211,8.103038,5.521117,14.670383,16.025621,16.610535,14.067789
80,Papilio machaon,Hampshire,UA,6,1965,male,31.244,354.526,3.904,10.628,15.192472,14.404033,13.903423,11.424211,8.103038,5.521117,14.670383,16.025621,16.610535,14.067789
71,Papilio machaon,Norfolk,UA,5,1966,male,35.839,443.132,3.758,12.496,14.977784,14.720996,15.40374,11.123474,7.345974,5.896184,12.676505,14.995692,13.971416,13.885114
76,Papilio machaon,Hampshire,UA,5,1966,female,40.725,585.456,5.575,14.495,15.117075,15.180066,15.349864,11.085868,8.198791,6.408044,12.221222,15.192472,14.404033,13.903423
78,Papilio machaon,Hampshire,UA,6,1966,male,35.83,431.815,4.147,12.788,15.117075,15.180066,15.349864,11.085868,8.198791,6.408044,12.221222,15.192472,14.404033,13.903423
79,Papilio machaon,Hampshire,UA,6,1966,male,37.407,456.319,4.146,12.754,15.117075,15.180066,15.349864,11.085868,8.198791,6.408044,12.221222,15.192472,14.404033,13.903423
70,Papilio machaon,Norfolk,UA,5,1970,female,40.861,568.285,4.732,12.671,15.933486,15.566231,15.87278,12.466766,6.527135,3.207493,14.243352,16.229643,17.110561,13.432309
68,Papilio machaon,Norfolk,UA,5,1972,male,32.982,372.19,2.992,11.325,15.393572,15.26993,12.351839,10.969589,8.105482,6.264,14.019673,16.3188,16.610167,12.519094
45,Papilio machaon,Norfolk,UA,6,1976,female,40.443,573.41,5.343,12.529,17.018787,18.208153,17.22579,12.014032,7.822428,4.521582,14.102172,18.736942,17.23465,13.859984
55,Papilio machaon,Norfolk,UA,5,1977,female,40.623,584.559,5.772,12.616,15.420455,15.543825,12.324533,10.212851,7.195807,6.705986,13.78136,17.018787,18.208153,17.22579
59,Papilio machaon,Norfolk,UA,5,1977,male,38.519,512.233,3.336,12.401,15.420455,15.543825,12.324533,10.212851,7.195807,6.705986,13.78136,17.018787,18.208153,17.22579
61,Papilio machaon,Norfolk,UA,8,1982,female,40.48,565.437,4.152,13.204,16.445498,16.455467,15.215929,11.685567,7.912735,5.717246,14.97981,16.146856,15.737432,13.660606
63,Papilio machaon,Norfolk,UA,6,1982,female,40.678,560.792,5.372,13.067,16.445498,16.455467,15.215929,11.685567,7.912735,5.717246,14.97981,16.146856,15.737432,13.660606
69,Papilio machaon,Norfolk,UA,8,1990,female,39.188,551.155,4.152,11.418,18.572628,16.496155,13.873965,12.38723,8.1044,8.406344,15.397909,17.045034,17.754679,14.218938
45,Gonepteryx rhamni,Kent,UA,8,1886,male,29.688,334.326,2.503,9.921,16.058283,16.060299,13.485525,11.085492,7.576215,3.801559,12.810877,14.668975,16.453074,14.558716
46,Gonepteryx rhamni,Middlesex,VC,10,1887,male,27.982,309.692,3.266,11.691,16.450546,18.345638,15.760384,9.917068,6.774007,3.953324,14.873937,16.779299,16.643469,14.150897
12,Pieris brassicae,Dorset,VC,5,1887,male,30.338,349.505,2.233,12.608,15.837232,16.99028,15.111225,10.075176,6.074204,3.898348,14.074464,16.080416,16.260925,13.970646
