Individual,Taxon name,Location,LocationType,Month,Year,Sex,Wing_Length,Forewing_Area,Abdomen_Width,Abdomen_Length
107,Polyommatus bellargus,East Sussex,VC,8,1978,male,15.268,96.351,1.529,6.618
38,Celastrina argiolus,Oxfordshire,VC,NA,1978,female,16.884,119.547,1.675,6.298
63,Celastrina argiolus,West Sussex,VC,5,1978,male,14.716,92.051,1.293,6.614
73,Favonius quercus,West Sussex,VC,7,1978,male,16.379,117.106,2.302,7.009
78,Lycaena phlaeas,Hampshire,UA,8,1978,NA,14.432,79.881,1.685,4.665
71,Aricia agestis,Hampshire,UA,6,1979,NA,11.92,52.122,1.155,4.98
62,Polyommatus icarus,Shetland,VC,7,1979,male,16.123,94.691,1.726,6.041
76,Favonius quercus,Wiltshire,UA,8,1979,female,16.068,104.488,2.56,4.862
86,Favonius quercus,Hampshire,UA,6,1979,female,17.003,124.893,2.017,5.588
102,Favonius quercus,Buckinghamshire,VC,8,1979,female,16.764,116.894,2.324,6.341
103,Favonius quercus,Buckinghamshire,VC,8,1979,male,17.527,122.769,2.043,7.444
5,Cupido minimus,Surrey,VC,6,1979,female,11.79,54.318,1.254,4.5
15,Cupido minimus,Surrey,VC,7,1979,male,11.819,53.963,1.12,4.386
47,Cupido minimus,Hampshire,UA,6,1979,female,11.016,44.95,1.139,4.006
48,Cupido minimus,Hampshire,UA,6,1979,female,13.033,64.67,1.462,5.184
60,Cupido minimus,Hampshire,UA,6,1979,male,10.648,43.584,0.925,4.59
92,Polyommatus bellargus,Kent,UA,6,1980,male,14.687,87.976,1.571,6.032
93,Polyommatus bellargus,Kent,UA,8,1980,female,13.551,70.985,1.801,5.718
90,Favonius quercus,Hampshire,UA,NA,1980,male,16.758,124.319,1.837,6.264
91,Favonius quercus,Hampshire,UA,NA,1980,male,16.269,120.851,2.122,5.819
96,Favonius quercus,Hampshire,UA,NA,1980,male,16.397,118.622,2.043,6.051
72,Aricia agestis,Hampshire,UA,5,1981,NA,12.522,58.975,1.474,5.817
91,Polyommatus icarus,Dorset,VC,8,1981,male,15.303,85.633,1.356,5.55
101,Favonius quercus,Buckinghamshire,VC,8,1982,female,16.791,110.067,2.136,6.176
104,Favonius quercus,Buckinghamshire,VC,8,1982,male,17.821,133.163,2.16,6.669
110,Polyommatus icarus,Wiltshire,UA,7,1984,male,15.043,84.976,1.685,6.37
111,Polyommatus icarus,Wiltshire,UA,7,1984,female,13.904,74.163,1.562,4.87
79,Favonius quercus,West Lothian,VC,8,1984,female,14.26,90.39,2.019,5.199
83,Favonius quercus,Hampshire,UA,7,1984,female,15.676,107.293,2.458,5.482
87,Favonius quercus,Hampshire,UA,7,1984,female,16.102,113.56,1.94,5.199
89,Favonius quercus,Hampshire,UA,7,1984,male,16.001,107.814,2.147,5.846
98,Polyommatus bellargus,Dorset,VC,9,1985,female,14.713,80.582,1.675,5.654
100,Polyommatus bellargus,Dorset,VC,9,1985,female,14.071,71.244,1.592,5.236
68,Aricia agestis,Hampshire,UA,6,1985,NA,12.525,61.207,1.653,5.437
69,Aricia agestis,Hampshire,UA,6,1985,NA,11.797,55.196,1.374,4.86
70,Aricia agestis,Hampshire,UA,6,1985,NA,12.38,60.223,1.613,4.9
86,Polyommatus icarus,Hampshire,UA,6,1985,male,14.678,79.3,1.666,5.077
87,Polyommatus icarus,Hampshire,UA,6,1985,male,16.06,94.496,2.035,5.405
88,Polyommatus icarus,Gloucestershire,UA,6,1985,male,14.457,74.522,1.5,5.467
90,Celastrina argiolus,West Gloucestershire,VC,8,1985,female,12.638,65.115,1.215,5.02
92,Celastrina argiolus,Oxfordshire,VC,8,1985,male,15.631,97.503,1.267,5.896
80,Cupido minimus,Gloucestershire,UA,6,1985,male,10.134,36.828,1.008,3.98
85,Cupido minimus,Gloucestershire,UA,6,1985,male,10.571,43.143,0.991,4.673
89,Polyommatus icarus,Hampshire,UA,6,1986,female,13.491,70.429,2.034,4.912
40,Aricia agestis,Oxfordshire,VC,6,1987,NA,14.046,74.417,1.508,5.138
86,Cupido minimus,Hampshire,UA,6,1987,female,11.91,53.598,1.239,4.722
84,Aricia agestis,Hampshire,UA,8,1988,NA,12.176,53.275,1.354,5.099
85,Aricia agestis,Hampshire,UA,8,1988,NA,11.425,49.493,1.135,5.597
77,Cupido minimus,Hampshire,UA,6,1988,male,10.811,44.092,0.991,3.884
67,Aricia agestis,Wiltshire,UA,8,1989,NA,12.591,56.777,1.497,4.979
82,Aricia agestis,Wiltshire,UA,5,1989,NA,12.541,59.17,1.693,4.901
89,Aricia agestis,Wiltshire,UA,5,1989,NA,11.904,50.929,1.275,5.437
55,Celastrina argiolus,Oxfordshire,VC,7,1989,male,16.592,119.932,1.336,6.576
56,Celastrina argiolus,West Sussex,VC,NA,1989,female,16.495,108.895,1.593,6.899
44,Cupido minimus,Wiltshire,UA,5,1989,male,12.3,57.52,1.234,5.508
78,Cupido minimus,Hampshire,UA,6,1989,female,9.455,34.617,1.09,3.529
70,Lycaena phlaeas,Wiltshire,UA,5,1989,NA,12.95,70.573,2.035,4.275
71,Lycaena phlaeas,Wiltshire,UA,5,1989,NA,13.165,66.005,1.501,5.199
91,Polyommatus bellargus,Dorset,VC,8,1990,female,13.78,74.481,1.592,5.431
94,Polyommatus bellargus,Wiltshire,UA,8,1990,male,15.075,89.26,1.55,6.035
104,Polyommatus bellargus,Dorset,VC,8,1990,female,14.375,79.196,1.989,5.719
76,Aricia agestis,Wiltshire,UA,8,1990,NA,12.796,64.893,1.414,5.358
80,Aricia agestis,West Sussex,VC,5,1990,NA,12.031,57.181,1.315,5.298
102,Polyommatus icarus,Dumfriesshire,VC,6,1990,male,15.293,88.85,1.892,6.453
103,Polyommatus icarus,Dumfriesshire,VC,6,1990,male,14.595,78.642,1.666,4.788
59,Celastrina argiolus,Oxfordshire,VC,7,1990,male,16.129,101.103,1.505,6.996
60,Celastrina argiolus,Oxfordshire,VC,7,1990,male,16.573,118.455,1.484,7.653
61,Celastrina argiolus,Oxfordshire,VC,7,1990,male,16.816,116.61,1.081,7.337
74,Favonius quercus,Surrey,VC,5,1990,female,16.383,126.122,2.302,6.855
102,Celastrina argiolus,Hampshire,UA,NA,1991,male,14.657,93.713,1.285,6.217
103,Celastrina argiolus,Hampshire,UA,NA,1991,female,16.483,107.525,1.643,5.649
95,Polyommatus bellargus,Wiltshire,UA,8,1992,male,14.479,81.054,1.403,5.384
96,Polyommatus bellargus,Wiltshire,UA,6,1992,female,15.01,82.761,1.613,6.138
104,Celastrina argiolus,Buckinghamshire,VC,NA,1992,female,16.105,104.336,2.109,5.136
105,Celastrina argiolus,Buckinghamshire,VC,NA,1992,female,15.124,94.92,1.266,5.743
67,Favonius quercus,Wiltshire,UA,6,1992,female,15.773,109.612,2.198,5.819
68,Favonius quercus,Wiltshire,UA,6,1992,female,15.754,110.676,2.25,6.054
75,Favonius quercus,Wiltshire,UA,6,1992,male,17.113,122.021,1.991,5.87
82,Favonius quercus,Hampshire,UA,6,1992,female,14.028,77.845,1.708,5.173
36,Cupido minimus,Wiltshire,UA,6,1992,male,12.262,54.912,1.139,5.088
37,Cupido minimus,Wiltshire,UA,6,1992,male,10.986,42.66,1.007,4.79
43,Cupido minimus,Wiltshire,UA,6,1992,male,11.12,44.575,1.025,4.39
55,Cupido minimus,Dorset,VC,5,1992,male,11.246,47.514,1.024,4.591
76,Lycaena phlaeas,Wiltshire,UA,5,1992,NA,13.439,66.649,1.438,4.706
96,Aricia agestis,Derbyshire,VC,7,1993,NA,13.163,67.543,1.613,5.158
75,Lycaena phlaeas,Wiltshire,UA,5,1993,NA,13.695,76.656,2.24,4.912
73,Aricia agestis,Dorset,VC,7,1994,NA,12.688,62.75,1.414,5.796
90,Lycaena phlaeas,Hampshire,UA,NA,1994,NA,14.182,86.016,2.24,5.302
95,Aricia agestis,Dumfriesshire,VC,7,1995,NA,11.432,50.704,1.295,5.043
101,Aricia agestis,Berwickshire,VC,8,1995,NA,13.946,74.573,1.55,5.216
102,Aricia agestis,Berwickshire,VC,8,1995,NA,13.954,75.325,1.48,5.448
108,Polyommatus icarus,Cambridgeshire,VC,9,1995,female,12.719,59.838,1.624,4.952
109,Polyommatus icarus,Cambridgeshire,VC,8,1995,male,13.255,63.062,1.233,5.158
66,Aricia agestis,Surrey,VC,10,1996,NA,13.264,70.292,1.454,5.636
103,Aricia agestis,Northamptonshire,VC,8,1996,NA,13.312,64.94,1.456,5.401
104,Aricia agestis,Northamptonshire,VC,8,1996,NA,13.606,75.531,1.737,5.1
105,Aricia agestis,Northamptonshire,VC,8,1996,NA,14.325,76.448,1.338,5.379
94,Polyommatus icarus,Hampshire,UA,8,1997,female,13.717,72.79,1.542,4.809
95,Favonius quercus,Hampshire,UA,6,1997,male,16.914,122.369,1.967,7.293
65,Aricia agestis,Berkshire,VC,8,1998,NA,11.464,50.105,1.155,5.537
103,Polyommatus bellargus,Hampshire,UA,6,1999,female,15.077,85.602,1.885,5.969
106,Celastrina argiolus,Buckinghamshire,VC,NA,1999,male,16.415,115.702,1.407,7.163
105,Polyommatus bellargus,East Sussex,VC,7,2001,male,14.104,76.777,1.424,6.155
111,Polyommatus bellargus,East Sussex,VC,8,2002,male,15.829,106.539,1.571,6.933
90,Polyommatus icarus,Wiltshire,UA,8,2002,male,14.899,85.133,1.788,5.241
98,Polyommatus icarus,Wiltshire,UA,8,2002,male,13.799,70.804,1.564,5.137
84,Cupido minimus,Hampshire,UA,5,2002,male,11.822,52.334,1.172,5.153
106,Polyommatus bellargus,Wiltshire,UA,8,2003,male,14.959,87.214,1.55,5.53
108,Polyommatus bellargus,Wiltshire,UA,8,2003,male,14.936,91.844,1.759,6.917
109,Polyommatus bellargus,Wiltshire,UA,8,2003,male,15.079,85.325,1.675,6.285
79,Aricia agestis,Wiltshire,UA,7,2003,NA,12.031,55.069,1.155,5.876
83,Aricia agestis,Wiltshire,UA,7,2003,NA,12.419,62.934,1.395,5.258
101,Polyommatus icarus,Northamptonshire,VC,6,2003,female,14.287,75.75,1.603,4.974
83,Cupido minimus,Hampshire,UA,5,2003,female,10.673,40.96,1.007,4.183
110,Polyommatus bellargus,Wiltshire,UA,5,2004,female,14.903,84.628,1.633,5.571
77,Aricia agestis,Wiltshire,UA,5,2004,NA,12.114,55.124,1.195,5.099
87,Aricia agestis,Wiltshire,UA,5,2004,NA,12.769,64.913,1.736,4.641
100,Polyommatus icarus,Gloucestershire,UA,8,2004,male,14.179,73.833,1.295,6.021
79,Cupido minimus,Wiltshire,UA,5,2004,female,10.75,43.702,1.09,4.345
81,Cupido minimus,Wiltshire,UA,7,2004,male,11.449,48.896,1.205,4.954
87,Cupido minimus,Wiltshire,UA,5,2004,female,10.935,46.378,1.189,3.22
88,Cupido minimus,Wiltshire,UA,5,2004,male,11.56,50.626,1.123,4.707
89,Cupido minimus,Wiltshire,UA,5,2004,male,10.043,39.959,1.007,4.59
101,Celastrina argiolus,Hampshire,UA,NA,2005,female,16.036,104.406,1.494,6.334
88,Favonius quercus,Hampshire,UA,6,2005,male,15.531,100.377,1.863,4.967
112,Polyommatus bellargus,Dorset,VC,9,2006,female,15.151,89.157,1.805,5.884
113,Polyommatus bellargus,Dorset,VC,9,2006,female,14.312,75.145,1.617,5.953
114,Polyommatus bellargus,Dorset,VC,9,2006,male,15.964,97.01,1.594,5.439
101,Polyommatus bellargus,Wiltshire,UA,5,2007,female,14.897,84.508,1.675,6.013
102,Polyommatus bellargus,Wiltshire,UA,5,2007,female,15.222,91.914,1.801,5.005
94,Favonius quercus,Hampshire,UA,6,2009,male,15.479,112.349,1.966,6.211
95,Polyommatus icarus,North Ebudes,VC,7,2012,female,16.079,96.906,1.952,5.713
96,Polyommatus icarus,North Ebudes,VC,7,2012,male,15.729,90.785,1.891,5.528
97,Polyommatus icarus,Outer Hebrides,VC,7,2012,female,15.805,95.673,2.055,6.146
99,Polyommatus icarus,Outer Hebrides,VC,7,2012,female,15.228,84.486,1.747,5.857
90,Pyronia tithonus,Essex,UA,7,1885,male,17.437,129.88,1.417,5.694
98,Aglais io,Middlesex,VC,4,1885,NA,26.306,274.057,2.442,8.761
9,Argynnis paphia,Kent,UA,NA,1885,female,35.517,448.604,3.033,12.433
31,Lasiommata megera,Denbighshire,VC,8,1885,male,22.266,193.464,1.673,9.022
32,Lasiommata megera,Denbighshire,VC,8,1885,male,20.765,168.32,1.75,8.804
33,Lasiommata megera,Denbighshire,VC,8,1885,male,20.622,166.071,1.552,7.761
63,Limenitis camilla,West Sussex,VC,7,1885,NA,31.095,361.816,3.114,7.575
14,Aglais io,Dorset,VC,8,1886,NA,28.68,337.544,2.88,9.17
15,Aglais io,Dorset,VC,8,1886,NA,29.744,374.721,3.441,9.809
16,Aglais io,Dorset,VC,8,1886,NA,26.871,281.402,3.181,9.024
60,Polygonia c-album,Gloucestershire,UA,9,1887,NA,21.903,182.936,3.049,7.014
61,Polygonia c-album,Gloucestershire,UA,9,1887,NA,20.387,163.727,2.821,7.209
73,Speyeria aglaja,Devon,UA,7,1887,NA,25.213,235.492,2.63,10.549
74,Speyeria aglaja,Devon,UA,7,1887,NA,26.579,258.262,2.974,11.379
75,Speyeria aglaja,Devon,UA,7,1887,NA,23.722,217.476,2.316,10.12
86,Coenonympha tullia,Cheshire,VC,8,1887,NA,20.195,146.619,1.759,6.754
87,Coenonympha tullia,Cheshire,VC,7,1887,NA,20.261,160.722,1.504,8.002
14,Melanargia galathea,Surrey,VC,7,1887,male,23.44,220.129,2.086,8.862
99,Aglais io,Middlesex,VC,9,1887,NA,26.894,298.44,2.412,8.916
48,Argynnis paphia,Hampshire,UA,7,1887,female,31.055,345.118,2.976,10.177
49,Argynnis paphia,Hampshire,UA,7,1887,female,32.869,386.946,3.003,11.318
35,Aglais urticae,West Sussex,VC,NA,1887,NA,25.062,235.359,2.298,7.532
36,Aglais urticae,West Sussex,VC,NA,1887,NA,23.149,196.656,2.813,7.139
78,Aglais urticae,West Sussex,VC,NA,1887,NA,22.84,204.772,2.062,7.737
62,Limenitis camilla,Dorset,VC,7,1887,NA,26.828,258.624,2.351,7.206
56,Pyronia tithonus,Hampshire,UA,8,1888,female,19.429,155.143,2.02,6.249
57,Pyronia tithonus,Hampshire,UA,8,1888,female,18.888,136.094,1.908,5.691
58,Pyronia tithonus,Hampshire,UA,8,1888,female,20.391,165.053,2.023,6.322
65,Pyronia tithonus,Hampshire,UA,8,1888,male,18.331,129.17,1.27,6.957
52,Aglais io,Berkshire,VC,8,1888,NA,24.236,226.537,1.952,7.82
58,Aglais io,Berkshire,VC,NA,1888,NA,26.065,279.479,2.62,8.223
59,Aglais io,Berkshire,VC,NA,1888,NA,26.669,283.888,3.293,7.735
60,Aglais io,Berkshire,VC,NA,1888,NA,25.957,265.062,2.168,7.025
52,Pararge aegeria,Hampshire,UA,5,1888,NA,19.98,140.496,1.775,6.373
24,Limenitis camilla,Hampshire,UA,NA,1888,NA,27.531,279.025,2.843,7.632
31,Polygonia c-album,Herefordshire,VC,NA,1889,NA,24.883,241.321,3.145,8.151
32,Polygonia c-album,Herefordshire,VC,NA,1889,NA,25.314,224.458,2.323,7.937
30,Pyronia tithonus,Devon,UA,7,1889,male,19.452,144.234,1.146,7.649
109,Melanargia galathea,Isle of Wight,VC,7,1889,male,22.311,204.722,1.941,9.834
42,Argynnis paphia,Hampshire,UA,7,1889,female,33.383,412.688,3.134,10.647
43,Argynnis paphia,Hampshire,UA,8,1889,female,33.628,387.835,3.168,10.585
71,Aglais urticae,Surrey,VC,NA,1889,NA,25.9,251.481,2.696,7.227
72,Aglais urticae,Surrey,VC,NA,1889,NA,24.262,218.157,2.451,7.373
73,Aglais urticae,Surrey,VC,NA,1889,NA,25.677,237.617,2.668,6.331
68,Speyeria aglaja,County Durham,VC,6,1890,NA,26.939,276.297,3.002,8.779
69,Speyeria aglaja,County Durham,VC,6,1890,NA,25.983,252.857,2.689,10.267
70,Speyeria aglaja,County Durham,VC,6,1890,NA,26.493,270.221,3.059,10.635
55,Pyronia tithonus,Hampshire,UA,8,1890,male,17.815,136.143,1.346,7.598
59,Pyronia tithonus,Hampshire,UA,8,1890,male,17.23,119.165,1.16,7.295
64,Pyronia tithonus,Hampshire,UA,8,1890,male,17.553,135.075,1.191,6.661
67,Pyronia tithonus,Hampshire,UA,8,1890,female,20.633,177.327,1.86,6.528
68,Pyronia tithonus,Hampshire,UA,8,1890,male,17.869,144.08,1.377,6.592
72,Pyronia tithonus,Oxfordshire,VC,NA,1890,male,18.091,144.316,1.314,6.777
73,Pyronia tithonus,Oxfordshire,VC,7,1890,male,17.457,129.578,1.451,7.299
80,Pyronia tithonus,Oxfordshire,VC,NA,1890,female,19.219,157.008,2.465,6.815
81,Pyronia tithonus,Oxfordshire,VC,7,1890,male,16.307,109.427,1.675,5.063
1,Melanargia galathea,Oxfordshire,VC,NA,1890,male,23.766,211.689,1.907,9.409
2,Melanargia galathea,Oxfordshire,VC,NA,1890,male,21.832,180.957,1.814,8.922
4,Melanargia galathea,Oxfordshire,VC,NA,1890,male,24.082,223.664,1.754,9.86
19,Maniola jurtina,Kent,UA,8,1890,female,23.482,229.796,1.94,7.567
5,Aglais io,Devon,UA,9,1890,NA,29.443,363.613,3.443,9.317
55,Aglais io,Oxfordshire,VC,NA,1890,NA,25.955,290.837,3.291,8.336
56,Aglais io,Oxfordshire,VC,NA,1890,NA,26.341,287.812,2.662,8.079
57,Aglais io,Oxfordshire,VC,NA,1890,NA,27.301,308.019,3.026,8.071
17,Argynnis paphia,Warwickshire,VC,8,1890,female,30.989,349.261,2.965,10.344
18,Argynnis paphia,Warwickshire,VC,8,1890,female,31.16,352.982,3.034,11.152
44,Argynnis paphia,Hampshire,UA,NA,1890,male,32.454,374.566,3.404,11.153
45,Argynnis paphia,Hampshire,UA,NA,1890,male,33.248,399.647,2.965,11.658
10,Aglais urticae,Oxfordshire,VC,NA,1890,NA,21.33,185.028,2.237,6.231
11,Aglais urticae,Oxfordshire,VC,NA,1890,NA,24.516,240.629,2.872,7.923
53,Pararge aegeria,Hampshire,UA,8,1890,NA,20.838,156.893,1.334,7.767
54,Pararge aegeria,Hampshire,UA,8,1890,NA,21.733,159.406,1.675,6.981
55,Pararge aegeria,Hampshire,UA,8,1890,NA,21.741,177.208,1.756,8.042
56,Pararge aegeria,Hampshire,UA,8,1890,NA,20.96,171.62,2.645,7.237
57,Pararge aegeria,Hampshire,UA,8,1890,NA,21.906,185.879,2.75,7.319
9,Limenitis camilla,Hampshire,UA,6,1890,NA,26.755,271.673,2.581,8.268
15,Limenitis camilla,Hampshire,UA,6,1890,NA,29.589,319.854,2.471,8.006
41,Limenitis camilla,Hampshire,UA,7,1890,NA,30.007,345.005,2.508,9.055
43,Limenitis camilla,Hampshire,UA,6,1890,NA,28.058,292.453,2.319,8.194
51,Pyronia tithonus,Dorset,VC,8,1891,female,19.17,149.259,1.871,6.475
17,Aglais io,Hampshire,UA,7,1891,NA,27.384,305.358,3.515,7.707
18,Aglais io,Hampshire,UA,7,1891,NA,26.807,285.118,2.665,7.896
6,Aglais urticae,Berkshire,VC,8,1891,NA,24.113,216.379,2.18,6.929
7,Aglais urticae,Berkshire,VC,8,1891,NA,23.656,209.046,2.358,6.382
62,Pararge aegeria,Oxfordshire,VC,5,1891,NA,21.615,177.076,1.799,7.872
15,Lasiommata megera,Devon,UA,5,1891,male,22.584,197.641,1.82,8.173
16,Lasiommata megera,Devon,UA,5,1891,male,21.05,176.701,1.868,7.786
17,Lasiommata megera,Devon,UA,5,1891,male,22.428,202.336,1.577,8.125
18,Lasiommata megera,Devon,UA,5,1891,female,22.544,201.586,2.692,7.228
19,Lasiommata megera,Devon,UA,5,1891,female,22.512,218.087,2.402,7.058
20,Lasiommata megera,Devon,UA,5,1891,female,21.232,190.327,2.571,7.421
26,Lasiommata megera,Dorset,VC,9,1891,female,22.184,194.553,2.599,7.446
28,Lasiommata megera,Glamorganshire,VC,9,1891,female,23.317,221.805,2.814,7.689
14,Limenitis camilla,Hampshire,UA,NA,1891,NA,28.484,301.813,3.179,8.383
20,Limenitis camilla,Hampshire,UA,NA,1891,NA,30.86,345.742,3.03,9.281
23,Limenitis camilla,Hampshire,UA,NA,1891,NA,28.775,313.133,2.917,7.482
25,Limenitis camilla,Hampshire,UA,NA,1891,NA,27.002,265.744,2.281,9.094
42,Limenitis camilla,Hampshire,UA,7,1891,NA,26.785,263.511,2.02,8.91
46,Limenitis camilla,Hampshire,UA,NA,1891,NA,29.267,323.687,2.881,8.605
14,Polygonia c-album,Gloucestershire,UA,NA,1892,NA,25.718,235.12,2.749,8.579
15,Polygonia c-album,Glamorganshire,VC,NA,1892,NA,23.584,223.06,2.93,7.998
29,Polygonia c-album,Herefordshire,VC,6,1892,NA,26.919,280.482,3.907,10.473
30,Polygonia c-album,Herefordshire,VC,6,1892,NA,25.359,230.977,2.93,8.427
42,Pyronia tithonus,Glamorganshire,VC,NA,1892,female,20.073,170.913,2.057,6.854
84,Coenonympha tullia,Cheshire,VC,7,1892,NA,18.78,132.265,1.9,5.209
85,Coenonympha tullia,Cheshire,VC,7,1892,NA,18.491,129.352,1.905,5.677
53,Melanargia galathea,Northamptonshire,VC,7,1892,male,23.246,203.324,1.815,9.877
3,Maniola jurtina,Oxfordshire,VC,6,1892,male,21.459,193.783,1.917,8.928
52,Maniola jurtina,North-east Yorkshire,VC,8,1892,female,24.263,241.165,2.693,8.076
5,Aglais urticae,Berkshire,VC,9,1892,NA,24.759,214.378,2.479,7.229
8,Aglais urticae,Berkshire,VC,6,1892,NA,24.639,216.083,2.178,6.23
53,Aglais urticae,Argyll,VC,8,1892,NA,25.151,239.158,2.857,9.148
55,Aglais urticae,Argyll,VC,8,1892,NA,24.678,236.927,2.553,7.327
78,Pararge aegeria,Northamptonshire,VC,7,1892,NA,19.875,160.965,1.664,7.027
79,Pararge aegeria,Northamptonshire,VC,7,1892,NA,22.723,189.522,1.886,7.715
27,Lasiommata megera,Glamorganshire,VC,7,1892,female,21.474,186.825,2.403,7.332
13,Limenitis camilla,Hampshire,UA,7,1892,NA,26.913,273.16,2.805,8.606
8,Polygonia c-album,Glamorganshire,VC,9,1893,NA,25.09,220.573,2.473,7.328
9,Polygonia c-album,Glamorganshire,VC,9,1893,NA,25.845,237.604,2.84,7.607
11,Polygonia c-album,Glamorganshire,VC,9,1893,NA,23.654,205.658,2.289,8.367
19,Aglais io,Suffolk,UA,7,1893,NA,27.032,280.434,2.806,8.461
22,Aglais urticae,Middlesex,VC,6,1893,NA,23.534,199.568,2.792,6.99
44,Pararge aegeria,Pembrokeshire,VC,8,1893,NA,21.819,179.279,1.681,7.798
45,Pararge aegeria,Pembrokeshire,VC,8,1893,NA,22.618,205.837,2.521,7.425
46,Pararge aegeria,Pembrokeshire,VC,8,1893,NA,22.119,199.437,2.36,7.424
48,Pararge aegeria,Devon,UA,NA,1893,NA,22.944,194.367,1.567,8.732
65,Pararge aegeria,Berkshire,VC,8,1893,NA,22.094,190.512,1.502,8.971
22,Lasiommata megera,Devon,UA,NA,1893,male,21.337,176.359,1.682,8.61
23,Lasiommata megera,Devon,UA,NA,1893,female,21.858,187.48,2.62,7.737
24,Lasiommata megera,Devon,UA,NA,1893,female,23.07,211.144,2.353,6.939
30,Lasiommata megera,Denbighshire,VC,8,1893,male,21.406,177.416,1.689,8.246
7,Polygonia c-album,Gloucestershire,UA,8,1894,NA,23.043,190.636,2.808,6.533
25,Pyronia tithonus,Devon,UA,8,1894,female,20.834,165.907,1.887,6.842
30,Argynnis paphia,Hampshire,UA,7,1894,male,31.416,372.502,2.83,11.22
32,Argynnis paphia,Hampshire,UA,7,1894,male,30.376,340.132,2.595,11.557
33,Argynnis paphia,Hampshire,UA,7,1894,male,30.316,328.204,3.134,11.658
34,Argynnis paphia,Hampshire,UA,7,1894,male,31.073,349.84,2.493,10.311
35,Argynnis paphia,Hampshire,UA,7,1894,female,32.792,380.889,3.068,10.918
36,Argynnis paphia,Hampshire,UA,7,1894,female,32.384,370.374,2.83,10.007
37,Argynnis paphia,Hampshire,UA,7,1894,female,34.034,423.858,3.302,11.658
41,Argynnis paphia,Hampshire,UA,7,1894,female,34.101,413.269,3.034,10.985
1,Limenitis camilla,Hampshire,UA,7,1894,NA,26.721,257.978,2.244,8.455
2,Limenitis camilla,Hampshire,UA,7,1894,NA,25.962,251.213,2.169,7.782
3,Limenitis camilla,Hampshire,UA,7,1894,NA,25.979,254.354,2.468,8.382
4,Limenitis camilla,Hampshire,UA,7,1894,NA,28.572,303.763,2.543,7.935
5,Limenitis camilla,Hampshire,UA,7,1894,NA,31.078,349.405,2.843,9.211
6,Limenitis camilla,Hampshire,UA,7,1894,NA,28.32,302.758,2.767,7.635
71,Speyeria aglaja,Hampshire,UA,7,1895,NA,27.812,267.419,2.573,11.276
72,Speyeria aglaja,Hampshire,UA,7,1895,NA,27.651,298.408,3.059,12.635
16,Coenonympha tullia,Staffordshire,VC,6,1895,NA,18.571,133.622,1.512,6.839
17,Coenonympha tullia,Staffordshire,VC,6,1895,NA,17.409,121.142,1.451,6.684
24,Coenonympha tullia,Staffordshire,VC,6,1895,NA,18.216,134.659,1.181,6.442
25,Coenonympha tullia,Staffordshire,VC,6,1895,NA,18.48,137.179,1.542,6.956
34,Coenonympha tullia,Cumberland,VC,6,1895,NA,17.831,137.038,1.422,6.653
35,Coenonympha tullia,Cumberland,VC,6,1895,NA,17.567,128.174,1.997,5.929
36,Coenonympha tullia,Cumberland,VC,6,1895,NA,19.505,150.768,2.177,6.991
37,Coenonympha tullia,Cumberland,VC,6,1895,NA,18.548,139.569,1.514,6.543
44,Coenonympha tullia,Cumberland,VC,6,1895,NA,18.998,140.323,1.846,4.359
34,Melanargia galathea,Gloucestershire,UA,NA,1895,female,26.698,270.033,3.657,9.852
28,Maniola jurtina,Middlesex,VC,7,1895,male,20.864,169.377,2.037,8.246
71,Maniola jurtina,Mid Perthshire,VC,8,1895,male,22.209,206.002,1.902,8.099
39,Aglais urticae,Norfolk,UA,NA,1895,NA,26.82,269.432,2.933,7.722
82,Pararge aegeria,Warwickshire,VC,8,1895,NA,20.916,180.675,1.951,5.675
47,Lasiommata megera,Isle of Wight,VC,8,1895,female,25.238,258.819,2.938,7.615
66,Speyeria aglaja,County Durham,VC,7,1896,NA,28.043,304.354,3.831,9.692
67,Speyeria aglaja,County Durham,VC,7,1896,NA,26.07,266.491,3.267,10.979
9,Pyronia tithonus,Devon,UA,7,1896,female,19.543,164.666,1.82,5.698
23,Pyronia tithonus,Devon,UA,7,1896,male,17.886,129.161,1.314,6.335
24,Pyronia tithonus,Devon,UA,7,1896,female,19.633,150.799,1.82,6.268
31,Pyronia tithonus,Devon,UA,7,1896,female,19.327,149.341,1.753,5.627
33,Pyronia tithonus,Devon,UA,7,1896,male,16.81,123.209,1.047,6.884
36,Pyronia tithonus,Devon,UA,7,1896,male,18.91,143.299,1.459,7.564
37,Pyronia tithonus,Devon,UA,7,1896,male,18.549,140.83,1.085,7.445
38,Pyronia tithonus,Devon,UA,7,1896,female,19.4,158.02,2.02,7.222
39,Pyronia tithonus,Devon,UA,7,1896,male,18.308,140.278,1.496,7.3
46,Pyronia tithonus,Devon,UA,7,1896,female,19.763,164.619,2.021,6.846
49,Pyronia tithonus,Devon,UA,7,1896,female,21.061,172.589,2.094,7.041
66,Pyronia tithonus,Hampshire,UA,8,1896,female,18.853,140.683,1.61,5.658
